,id,count,tracking,binary_tracker,prediction
3224,cookies.onetrust.mgr.consensu.org,3,0.0,0,1.0
3276,paloaltonetworks.d1.sc.omtrdc.net,2,1.0,1,0.0
3280,d10lpsik1i8c69.cloudfront.net,49,1.0,1,0.0
3338,vwonwkaqvq-a.global.ssl.fastly.net,1,1.0,1,0.0
3448,dsp.rtb.mts.ru,6,0.0,0,1.0
3487,stab.thench.net,6,1.0,1,0.0
3510,s.lmepbq.com,4,1.0,1,0.0
3516,marvel-b2-cdn.bc0a.com,11,0.0,0,1.0
3522,rtp-static.marketo.com,64,0.25,0,1.0
3589,asset.fireworktv.com,1,0.0,0,1.0
3608,ads.shemedia.com,17,1.0,1,0.0
3611,rfpx1.com,2,1.0,1,0.0
3624,pepin.padletcdn.com,2,0.0,0,1.0
3635,cdp.vidio.com,11,0.3636363636363636,0,1.0
3760,champagne.futurecdn.net,16,0.0,0,1.0
3845,api.db-ip.com,1,1.0,1,0.0
3855,oasjs.kataweb.it,1,1.0,1,0.0
3873,embed.twitch.tv,1,0.0,0,1.0
3891,chat1-4cc.chatdealer.jp,5,0.0,0,1.0
3918,api.relaido.jp,14,0.0,0,1.0
3959,a.plerdy.com,5,1.0,1,0.0
3994,analytics.inzynk.io,13,1.0,1,0.0
4001,damassets.autodesk.com,2,0.0,0,1.0
4011,cdn.tt.omtrdc.net,2,1.0,1,0.0
4103,static.klaviyo.com,75,0.1333333333333333,0,1.0
4110,sgqcvfjvr.onet.pl,18,0.0,0,1.0
4121,mps.nbcuni.com,15,0.0666666666666666,0,1.0
4204,api.conversant.mgr.consensu.org,15,0.0,0,1.0
4205,ac.realvu.net,3,1.0,1,0.0
4207,api-v3.tinypass.com,6,0.3333333333333333,0,1.0
4219,static.websimages.com,2,1.0,1,0.0
4274,static.dmpkit.1dmp.io,1,1.0,1,0.0
4319,dna8twue3dlxq.cloudfront.net,15,0.0,0,1.0
4431,tokens.playmakerservices.com,2,0.0,0,1.0
4434,services.brightline.tv,2,0.0,0,1.0
4554,api.map.baidu.com,39,0.1538461538461538,0,1.0
4661,m.foolcdn.com,1,0.0,0,1.0
4792,tg.a3.ag,1,0.0,0,1.0
4801,cdx19ssl.cdnvideo.ru,6,0.0,0,1.0
4815,fxgate.baidu.com,8,0.0,0,1.0
4855,cdn.auth0.com,12,0.0,0,1.0
4887,danv01ao0kdr2.cloudfront.net,3,1.0,1,0.0
4896,nymag.com,3,1.0,1,0.0
4994,cdn.mediavoice.com,2,1.0,1,0.0
5009,lpx.qantas.com,1,1.0,1,0.0
5015,cdn.carbonads.com,10,1.0,1,0.0
5059,d3lcz8vpax4lo2.cloudfront.net,14,1.0,1,0.0
5099,image-ap1.moengage.com,1,1.0,1,0.0
5289,pzapi-ij.com,1,1.0,1,0.0
5437,boards.greenhouse.io,6,0.0,0,1.0
5450,analytics.formstack.com,1,1.0,1,0.0
5489,www.dwin2.com,10,1.0,1,0.0
5501,cdn.cpex.cz,28,0.1071428571428571,0,1.0
5502,m.1gr.cz,2,0.0,0,1.0
5507,go.eu.bbelements.com,1,1.0,1,0.0
5578,clipcentric-a.akamaihd.net,14,0.0,0,1.0
5583,act-us.rd.linksynergy.com,3,1.0,1,0.0
5623,shop.pe,37,0.0,0,1.0
5624,shopper.shop.pe,13,0.4615384615384615,0,1.0
5625,app.shop.pe,7,0.0,0,1.0
5705,la2.vnecdn.net,2,0.0,0,1.0
5787,sr.studiostack.com,25,1.0,1,0.0
5819,shutterfly.allegiancetech.com,1,0.0,0,1.0
5901,s1.ticketm.net,1,1.0,1,0.0
5994,striveme.com,1,0.0,0,1.0
5995,kooora.cognativex.com,1,1.0,1,0.0
6008,collect.lngtd.com,8,1.0,1,0.0
6027,dw-online.ksosoft.com,3,0.0,0,1.0
6084,partner.mediawallahscript.com,2,0.0,0,1.0
6193,match.contentexchange.me,2,0.0,0,1.0
6226,media.suara.com,1,0.0,0,1.0
6236,www.clickcease.com,21,1.0,1,0.0
6263,responder.wt-safetag.com,6,1.0,1,0.0
6300,entitlement.auth.adobe.com,6,0.0,0,1.0
6306,sp.auth.adobe.com,42,0.0,0,1.0
6358,g792337344.co,2,0.0,0,1.0
6370,tr.lfeeder.com,18,0.0,0,1.0
6396,cdn.retailrocket.ru,13,0.2307692307692307,0,1.0
6476,mer.stdout.cz,5,0.2,0,1.0
6482,pic.trendemon.com,1,1.0,1,0.0
6592,gdpr.studybreakmedia.com,3,0.0,0,1.0
6596,analytics.chegg.com,32,1.0,1,0.0
6606,bff.writing.chegg.com,4,0.0,0,1.0
6648,api.pushowl.com,4,0.0,0,1.0
6671,input.noibu.com,6,1.0,1,0.0
6680,code.jguery.com,4,0.0,0,1.0
6681,feeds.intoday.in,6,0.0,0,1.0
6689,measurement.dmhub.de,5,0.0,0,1.0
6709,analytics.vdo.ai,23,1.0,1,0.0
6772,cdn.chatbot.com,14,0.0,0,1.0
6780,bnwcb.com,1,0.0,0,1.0
6813,image.simplecastcdn.com,11,0.0,0,1.0
6826,assets-cdn.lucidchart.com,3,0.0,0,1.0
6830,1l-hit.mail.ru,2,1.0,1,0.0
6933,addsearch.com,8,0.0,0,1.0
6937,i.holder.com.ua,2,1.0,1,0.0
6940,cdn.umh.ua,2,0.0,0,1.0
6943,mg.mgid.com,1,1.0,1,0.0
6946,i.bigmir.net,1,1.0,1,0.0
6986,assistant.corover.mobi,3,0.0,0,1.0
7091,service.mtcaptcha.com,3,0.0,0,1.0
7100,cdn.statuspage.io,1,0.0,0,1.0
7116,yui.yahooapis.com,2,0.0,0,1.0
7118,cdn.hats-47b.com,1,1.0,1,0.0
7180,web.global-e.com,5,0.0,0,1.0
7182,connect-preview.breadpayments.com,1,0.0,0,1.0
7185,metrics.kmsmep.com,8,1.0,1,0.0
7204,in-automate.sendinblue.com,2,0.0,0,1.0
7205,ams-pageview-public.s3.amazonaws.com,17,1.0,1,0.0
7222,zohotagmanager.cdn.pagesense.io,2,1.0,1,0.0
7283,config.playwire.com,16,0.0,0,1.0
7323,plugins.blueconic.net,10,1.0,1,0.0
7334,stolotoru.webim.ru,2,0.0,0,1.0
7355,tracker.adreadyclick.com,3,0.0,0,1.0
7359,edge1.certona.net,8,0.0,0,1.0
7363,www.res-x.com,6,0.0,0,1.0
7403,track.gaconnector.com,6,1.0,1,0.0
7469,www.offlinx.com,1,1.0,1,0.0
7742,sta.cmh.com.tw,6,0.1666666666666666,0,1.0
7745,cdn.loginhood.io,2,1.0,1,0.0
7788,www.iolam.it,5,0.4,0,1.0
7799,content.cdntwrk.com,16,0.0,0,1.0
7906,zen.yandex.ru,2,0.0,0,1.0
7992,api.cooladata.com,2,1.0,1,0.0
8025,web.localytics.com,2,1.0,1,0.0
8040,x-default-stgec.uplynk.com,20,0.0,0,1.0
8050,static.saavn.com,1,0.0,0,1.0
8150,jic.talkingdata.com,5,0.4,0,1.0
8156,tags.growingio.com,5,1.0,1,0.0
8158,img.polymorphicads.jp,17,1.0,1,0.0
8188,dale.performax.cz,2,1.0,1,0.0
8221,widgets.in.webengage.com,2,1.0,1,0.0
8298,d2t7a3zbo166a9.cloudfront.net,2,1.0,1,0.0
8303,js.hubspot.com,4,1.0,1,0.0
8310,events.getsitectrl.com,11,0.2727272727272727,0,1.0
8358,partner.blau.de,10,0.0,0,1.0
8383,hb-api.omnitagjs.com,41,1.0,1,0.0
8396,afs.googleusercontent.com,4,1.0,1,0.0
8478,www.potaroo.net,1,0.0,0,1.0
8487,graphics.afpforum.com,3,0.0,0,1.0
8492,ad.mediawayss.com,1,0.0,0,1.0
8514,img.postmine.co.kr,1,0.0,0,1.0
8518,front.optimonk.com,13,0.0,0,1.0
8520,jfapiprod.optimonk.com,3,1.0,1,0.0
8621,cdn.intergi.com,44,1.0,1,0.0
8796,collector-21619.us.tvsquared.com,1,1.0,1,0.0
8809,gdl-specs.tnt-digital.com,2,0.0,0,1.0
8934,chart.financialcontent.com,1,0.0,0,1.0
9001,assets.bonad.io,2,1.0,1,0.0
9124,web-sdk.pushwize.com,2,0.0,0,1.0
9186,js-eu1.hs-banner.com,15,0.0,0,1.0
9292,scripts.mediavine.com,27,1.0,1,0.0
9324,tags.feedad.com,4,0.0,0,1.0
9361,cs.r-ad.ne.jp,2,1.0,1,0.0
9435,s.exitbee.com,6,1.0,1,0.0
9446,tn.hclips.com,4,0.0,0,1.0
9511,web-sdk.control.kochava.com,12,0.8333333333333334,1,0.0
9521,fpf.hybrid.ai,3,1.0,1,0.0
9566,lbs-eu1.ads.betweendigital.com,1,0.0,0,1.0
9778,fs.bizspring.net,2,1.0,1,0.0
9791,p.cityspark.com,2,0.0,0,1.0
9824,rhea-cache.advividnetwork.com,4,0.0,0,1.0
9825,avividone.likr.tw,4,0.0,0,1.0
9899,ads.videoadex.com,2,1.0,1,0.0
9902,c01.rss-loader.com,2,0.5,1,0.0
9941,media.ethicalads.io,10,1.0,1,0.0
9982,router.funnelenvy.com,2,0.0,0,1.0
10009,h5-operation-log-p.cn-beijing.log.aliyuncs.com,2,1.0,1,0.0
10088,ck.tangooserver.com,1,0.0,0,1.0
10195,cdn.provesrc.com,1,1.0,1,0.0
10308,oceanicmb.advertserve.com,2,1.0,1,0.0
10317,media.nbcmiami.com,5,0.0,0,1.0
10346,jssdk.touchpoints.schibsted.media,1,0.0,0,1.0
10375,campaigns.caroda.io,2,1.0,1,0.0
10408,js.center.io,2,1.0,1,0.0
10409,api.leadpages.io,3,0.0,0,1.0
10433,cdn.sbgsodufuosmmvsdf.info,6,1.0,1,0.0
10447,paywall-ad-bucket.s3.amazonaws.com,15,0.0,0,1.0
10458,js.afterpay.com,1,0.0,0,1.0
10466,i1.daumcdn.net,1,0.0,0,1.0
10474,r.boardgamearena.net,6,0.0,0,1.0
10576,secimg.vmmpxl.com,2,1.0,1,0.0
10590,ipv4.icanhazip.com,5,0.0,0,1.0
10596,marketplace.anyclip.com,126,0.0,0,1.0
10607,cdn.uplift-platform.com,1,1.0,1,0.0
10640,s.sarafan.fun,4,0.0,0,1.0
10687,counts.air.tv,4,0.0,0,1.0
10733,eyebrowscrambledlater.com,3,1.0,1,0.0
10804,widgets.getpocket.com,5,0.0,0,1.0
10826,scripts.bestprice.gr,1,0.0,0,1.0
10859,cdn.medyanetads.com,3,1.0,1,0.0
10900,mantodea.mantisadnetwork.com,7,0.2857142857142857,0,1.0
10912,script.idvert.cz,2,0.0,0,1.0
10916,w-cached.cncenter.cz,1,0.0,0,1.0
10929,web-sdk.smartlook.com,2,1.0,1,0.0
10963,s.nitropay.com,9,1.0,1,0.0
10999,push.daksham.in,1,0.0,0,1.0
11043,webcare.byside.com,2,1.0,1,0.0
11082,dramaticdirection.com,9,1.0,1,0.0
11088,hb-rollcall.s3.us-east-2.amazonaws.com,1,1.0,1,0.0
11212,demo.tldw.me,4,1.0,1,0.0
11224,views.scientific-python.org,2,0.0,0,1.0
11274,sugirl.info,3,0.0,0,1.0
11284,cdn.adsync.tech,1,0.0,0,1.0
11339,crain-global.s3.amazonaws.com,3,0.0,0,1.0
11348,cnobi.jp,17,0.2352941176470588,0,1.0
11381,info.weather.yandex.net,1,0.0,0,1.0
11468,travelingturtleharmonious.com,1,1.0,1,0.0
11479,mktdplp102cdn.azureedge.net,2,0.0,0,1.0
11491,api.flyvi.io,2,0.0,0,1.0
11529,vozg.spxl.socy.es,1,1.0,1,0.0
11554,translations.platform.pulselive.com,2,0.0,0,1.0
11562,adserve.somplo.com,12,1.0,1,0.0
11613,c.dcdn.es,1,1.0,1,0.0
11770,bitwarden.freshsales.io,1,0.0,0,1.0
11795,pt.wmptctl.com,3,0.0,0,1.0
11846,cdn.epsilondelta.co,2,0.0,0,1.0
11858,guvendamgasi.org.tr,1,0.0,0,1.0
11860,www.excoino.com,7,0.0,0,1.0
11870,media.najva.com,1,1.0,1,0.0
11888,sherpa-server-arm-prd28.gacraft.jp,7,0.0,0,1.0
11937,dmp.sbermarketing.ru,3,0.0,0,1.0
11942,and.informz.net,2,1.0,1,0.0
11983,ra.wellsmedia.com,13,0.8461538461538461,1,0.0
11996,app.ecwid.com,1,0.0,0,1.0
12026,07c0aec6173f.cdn4.forter.com,1,1.0,1,0.0
12100,events.mapbox.com,2,0.0,0,1.0
12124,forms.mailmunch.co,4,0.0,0,1.0
12151,dap.hindustantimes.com,4,0.0,0,1.0
12297,p.alocdn.com,3,1.0,1,0.0
12371,login-static.dpgmedia.net,6,0.0,0,1.0
12394,api.hurpass.com,1,1.0,1,0.0
12575,cdn1d-static-shared.phncdn.com,2,0.0,0,1.0
12640,prodmp.ru,1,1.0,1,0.0
12651,content.livesportmedia.eu,4,1.0,1,0.0
12735,egenerator.wufoo.com,1,0.0,0,1.0
12765,www.sparwelt.de,1,0.0,0,1.0
12812,js.hscta.net,5,1.0,1,0.0
12861,i.geistm.com,4,1.0,1,0.0
12891,wpfc.ml,1,1.0,1,0.0
12965,adtag.sphdigital.com,9,1.0,1,0.0
13007,d169bbxks24g2u.cloudfront.net,2,1.0,1,0.0
13009,protect-us.mimecast.com,2,0.0,0,1.0
13011,smetrics.sky.com,2,1.0,1,0.0
13014,js.isboost.co.jp,3,1.0,1,0.0
13068,px.effirst.com,2,1.0,1,0.0
13110,px.dynamicyield.com,1,0.0,0,1.0
13117,rcom.dynamicyield.com,2,0.0,0,1.0
13135,api.rnet.plus,2,1.0,1,0.0
13183,l.typesquare.com,3,1.0,1,0.0
13192,ads.isboost.co.jp,1,1.0,1,0.0
13261,clouddecrease.com,1,0.0,0,1.0
13292,cdn.bootcdn.net,2,0.0,0,1.0
13405,cdn.cfptaddons.com,1,0.0,0,1.0
13407,my.capibox.com,1,0.0,0,1.0
13442,js.recurly.com,5,0.0,0,1.0
13464,cdn4.userzoom.com,2,1.0,1,0.0
13497,api64.ipify.org,1,1.0,1,0.0
13533,pingfore.qq.com,1,1.0,1,0.0
13764,assets.minutemediacdn.com,2,0.0,0,1.0
13874,api.adnz.co,10,1.0,1,0.0
13988,btg.mtvnservices.com,5,0.0,0,1.0
14015,z.woopic.com,4,1.0,1,0.0
14043,jstatic.sogoucdn.com,3,0.0,0,1.0
14090,58pic.cn-qingdao.log.aliyuncs.com,1,1.0,1,0.0
14198,csp.walmart.com,3,0.0,0,1.0
14211,gelclinchfranz.com,2,0.0,0,1.0
14214,ljsp.lwcdn.com,1,0.0,0,1.0
14226,reco.ebu.io,2,0.0,0,1.0
14274,adimg.wisenut.co.kr,1,1.0,1,0.0
14405,tunein-d.openx.net,1,1.0,1,0.0
14442,modulous.huffpost.com,2,0.5,1,0.0
14452,cdn.inpwrd.net,1,0.0,0,1.0
14515,cdn.leadchampion.com,1,1.0,1,0.0
14574,rs.20m.es,1,0.0,0,1.0
14607,popup.unisender.com,3,0.6666666666666666,1,0.0
14693,st.chatango.com,6,0.0,0,1.0
14759,websites.cdn.getfeedback.com,2,0.0,0,1.0
14823,api.polarbyte.com,3,1.0,1,0.0
14825,fast.trychameleon.com,1,0.0,0,1.0
14836,stat.radar.imgsmail.ru,5,1.0,1,0.0
14853,sch-map.norstatsurveys.com,1,0.0,0,1.0
14982,statchecker.yandex.ru,1,0.0,0,1.0
15076,api.ip.sb,1,1.0,1,0.0
15089,rt.adtiming.com,2,0.0,0,1.0
15095,akimilo.com,2,0.5,1,0.0
15114,c.doublemax.net,1,1.0,1,0.0
15116,us.ck-ie.com,3,0.0,0,1.0
15179,cdn.tailwindcss.com,1,0.0,0,1.0
15206,fb.alimama.com,2,1.0,1,0.0
15298,kcc0.com,6,0.0,0,1.0
15410,asgdfasad.mm-cgnews.com,6,1.0,1,0.0
15445,analytics.codigo.se,2,1.0,1,0.0
15500,collectorsvc.apac.vesta.io,5,0.0,0,1.0
15515,t.cfjump.com,1,1.0,1,0.0
15523,cdn.clickanalyticsresource.com,7,0.0,0,1.0
15525,mox.moxielinks.com,2,0.5,1,0.0
15557,trends.netizen.co,9,1.0,1,0.0
15619,www.lsuhsc.edu,1,0.0,0,1.0
15651,d26b395fwzu5fz.cloudfront.net,2,0.5,1,0.0
15708,player.vuukle.com,13,0.6923076923076923,1,0.0
15712,servs.vuukle.com,6,0.0,0,1.0
15744,sjrtp1.marketo.com,5,1.0,1,0.0
15763,api.saambaa.com,2,1.0,1,0.0
15810,i.konduto.com,2,0.0,0,1.0
15826,cdn.transifex.com,2,0.0,0,1.0
15910,resources.yaiser.com,1,1.0,1,0.0
16026,request-global.czilladx.com,2,1.0,1,0.0
16181,chewy.custhelp.com,1,0.0,0,1.0
16210,cdn.m-pathy.com,3,1.0,1,0.0
16302,cdn.popt.in,5,1.0,1,0.0
16304,display.popt.in,3,1.0,1,0.0
16338,web.aips-sol.com,1,0.0,0,1.0
16375,bid-beta.atmtd.com,1,0.0,0,1.0
16378,scripts.kissmetrics.com,1,1.0,1,0.0
16385,s1.lenovomm.cn,1,0.0,0,1.0
16393,analytics.digitalpfizer.com,1,1.0,1,0.0
16504,napesropes.com,1,1.0,1,0.0
16548,realtime.bbcl.cl,1,0.0,0,1.0
16677,osjs.netcoresmartech.com,2,1.0,1,0.0
16714,vms.boldchat.com,11,0.0,0,1.0
16745,mu-ax-s.lemnisk.co,1,0.0,0,1.0
16820,chart.googleapis.com,1,0.0,0,1.0
17003,cdn0.capterra-static.com,2,0.0,0,1.0
17090,accounts.indianexpress.com,1,0.0,0,1.0
17111,mh8.adriver.ru,4,1.0,1,0.0
17128,static-cdn.spot.im,10,0.7,1,0.0
17144,basketballbelieve.com,7,1.0,1,0.0
17221,statnews.coral.coralproject.net,2,0.0,0,1.0
17223,content.zeronaught.com,2,1.0,1,0.0
17225,cdn.evergage.com,1,1.0,1,0.0
17262,stunninglover.com,1,1.0,1,0.0
17324,fp.holmesmind.com,4,0.0,0,1.0
17334,e1.envoke.com,1,0.0,0,1.0
17347,www.storygize.net,2,1.0,1,0.0
17491,cc-api-data.adobe.io,14,1.0,1,0.0
17560,redirect.allin.com.br,1,0.0,0,1.0
17610,data.goasrv.com,1,1.0,1,0.0
17658,beacon.sftoaa.com,1,0.0,0,1.0
17665,survey.webengage.com,1,1.0,1,0.0
17673,180790.t.hyros.com,5,0.0,0,1.0
17713,sa.suning.cn,4,0.0,0,1.0
17752,stat.clickfrog.ru,2,0.0,0,1.0
17807,s.uuidksinc.net,3,0.0,0,1.0
17908,d.rageagainstthesoap.com,2,1.0,1,0.0
17949,gosrv.pixfuture.com,20,1.0,1,0.0
17956,bot.webpushr.com,2,0.0,0,1.0
17975,4d.condenastdigital.com,2,0.5,1,0.0
18042,front-perf.like-video.com,7,0.0,0,1.0
18066,collector.cint.com,2,1.0,1,0.0
18142,d319npt3v4xvhs.cloudfront.net,2,0.0,0,1.0
18145,fuel-streaming-prod01.fuelmedia.io,1,0.0,0,1.0
18305,conversation.ultainc.com,1,0.0,0,1.0
18313,personalization-e-api.ultainc.com,2,0.0,0,1.0
18351,scb-server-side-gtm.ew.r.appspot.com,2,0.0,0,1.0
18354,static-web.likeevideo.com,5,0.0,0,1.0
18389,docs.google.com,7,0.0,0,1.0
18485,metal.calltracking.ru,5,0.0,0,1.0
18558,api.fullcontact.com,2,0.0,0,1.0
18580,globalsiteanalytics.com,1,1.0,1,0.0
18588,www.pages02.net,1,0.0,0,1.0
18636,www.baymaxchat.com,2,0.0,0,1.0
18675,fr.web.img5.acsta.net,2,0.5,1,0.0
18705,www.talkable.com,3,0.6666666666666666,1,0.0
18756,xds.gsecondscreen.com,1,1.0,1,0.0
18991,t.ifvox.com,2,1.0,1,0.0
18996,api-product.kameleoon.com,1,1.0,1,0.0
18999,api.early-birds.fr,2,0.5,1,0.0
19044,cdn.pagesense.io,2,1.0,1,0.0
19148,ads01.groovinads.com,1,1.0,1,0.0
19194,scripts.ninjacat.io,1,1.0,1,0.0
19269,oao-d.openx.net,1,1.0,1,0.0
19280,static.rnet.plus,1,1.0,1,0.0
19337,delivery.1tag.dentsu.de,2,0.0,0,1.0
19430,maillist-manage.com,2,0.5,1,0.0
19468,mhr.talk.news.com.au,3,0.0,0,1.0
19505,www.eprimo.de,2,0.0,0,1.0
19557,urlbi.com,5,0.4,0,1.0
19575,booktoki148.com,1,0.0,0,1.0
19577,www.trumba.com,6,0.0,0,1.0
19735,feedback.smg.com,5,0.0,0,1.0
19797,statics.creativecdn.com,1,1.0,1,0.0
19824,6.at.atwola.com,7,1.0,1,0.0
19834,smart-ads.statsperformdev.com,1,1.0,1,0.0
19837,spt.performgroup.com,2,0.0,0,1.0
19842,orange.contentsfeed.com,5,1.0,1,0.0
19945,api.dmcdn.net,5,0.0,0,1.0
20022,scripts.psyma.com,2,1.0,1,0.0
20118,cdn.trafficbass.com,2,1.0,1,0.0
20148,apiadapter.ad5track.com,1,1.0,1,0.0
20173,bbs.pc.keiba.findfriends.jp,3,0.0,0,1.0
20261,static.nrk.no,2,0.5,1,0.0
20344,khn.crowdad.io,3,0.3333333333333333,0,1.0
20364,logs.viadata.store,4,1.0,1,0.0
20370,adx.com.ru,3,1.0,1,0.0
20395,m.zmctrack.net,2,1.0,1,0.0
20459,cdn.userneeds.com,1,1.0,1,0.0
20671,f.convertkit.com,2,0.0,0,1.0
20714,ca.surveygizmo.com,1,1.0,1,0.0
20817,ads.grid.id,4,1.0,1,0.0
20930,terrifictooth.com,2,1.0,1,0.0
20970,03.cdn.mediatradecraft.com,1,0.0,0,1.0
20971,castbox.fm,1,0.0,0,1.0
21012,patithatspartal.pro,1,1.0,1,0.0
21015,configusa.veinteractive.com,4,1.0,1,0.0
21064,profusesupport.com,1,1.0,1,0.0
21093,adunit.datawrkz.com,2,1.0,1,0.0
21100,cdn.smartclip-services.com,6,1.0,1,0.0
21143,src.litix.io,2,1.0,1,0.0
21194,cdn-widgetsrepository.yotpo.com,1,0.0,0,1.0
21210,m23ickptwwbbjqktx.ay.delivery,3,1.0,1,0.0
21240,sf1-scmcdn-cn.feishucdn.com,1,0.0,0,1.0
21302,api.howxm.com,2,0.0,0,1.0
21321,rum.optimizely.com,2,1.0,1,0.0
21409,glirsoss.com,2,1.0,1,0.0
21481,pr.realvu.net,1,1.0,1,0.0
21496,s-vop.sundaysky.com,2,0.0,0,1.0
21502,web.adblade.com,1,1.0,1,0.0
21504,googleads.github.io,2,1.0,1,0.0
21539,addresseepaper.com,1,1.0,1,0.0
21598,cdn.gsght.com,2,0.0,0,1.0
21601,cdn.geocomply.com,1,0.0,0,1.0
21690,kayofthejungle.com,1,0.0,0,1.0
21881,spexjs.com,1,0.0,0,1.0
21972,brands.gm-cdn.com,2,0.0,0,1.0
21982,chevrolet.ccscserver.com,2,1.0,1,0.0
22020,tracking.vnncdn.net,1,0.0,0,1.0
22106,dex01.deqwas.net,2,1.0,1,0.0
22108,kcs.deqwas.net,12,1.0,1,0.0
22181,us-central1-kube-ownlocal.cloudfunctions.net,1,0.0,0,1.0
22217,bid.atmtd.com,1,0.0,0,1.0
22319,api.idg.zone,1,0.0,0,1.0
22412,ers.baidu.com,1,0.0,0,1.0
22560,cst.innogames.de,3,1.0,1,0.0
22681,propsid.b-cdn.net,2,0.0,0,1.0
22694,j.marketsmojo.com,1,0.0,0,1.0
22701,cmp.teamblue.services,2,0.0,0,1.0
22718,rum.ngenix.net,4,0.0,0,1.0
22723,51cb0d16-45c4-1eb6-4f48-2d3b573061d0.rum-reflector.ngenix.net,1,0.0,0,1.0
22782,api.aws.parking.godaddy.com,4,1.0,1,0.0
22789,ssp-hinetwork.cdn.hinet.net,1,0.0,0,1.0
22814,cdn.dimml.io,6,1.0,1,0.0
